optimizer,num_channels,learning_rate,epochs,batch_size,use_residuals,use_bottleneck,shortcut_activation,reg_shortcut,reg_module,output_activation,num_filters,nr_modules,module_output_activation,module_activation,l2_r,l1_r,kernel_size,bottleneck_size,train_loss,train_accuracy,train_precision,train_recall,val_loss,val_accuracy,val_precision,val_recall,train_f1,val_f1
sgd,3.0,0.001,75,256,True,True,softmax,False,True,sigmoid,36,1,tanh,softmax,0.0,0.1,50,42,2.42939972878,0.0,0.507670462132,0.0,2.42926239967,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.01,100,512,False,False,relu,False,False,sigmoid,26,3,softmax,sigmoid,0.01,0.01,30,40,0.692953050137,0.0,0.507641434669,0.0,0.69306999445,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.01,75,512,True,False,relu,True,True,sigmoid,26,12,relu,softmax,0.01,0.001,40,36,15.268995285,0.521892130375,0.515126049519,0.184594452381,15.2687625885,0.516342580318,0.512803792953,0.183152332902,0.271792553627,0.269905551546
rmsprop,3.0,0.001,75,512,False,True,tanh,True,True,sigmoid,30,15,relu,tanh,0.0001,0.0001,30,26,0.736268341541,0.0,0.50795507431,0.0,0.736346781254,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.1,100,512,True,True,softmax,False,True,sigmoid,24,6,linear,linear,0.1,0.01,50,38,3.89772057533,0.0,0.5076841712,0.0,3.89771747589,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.001,100,512,True,True,sigmoid,True,True,sigmoid,30,24,sigmoid,linear,0.01,0.0,50,26,0.693253397942,0.0,0.50782674551,0.0,0.693281710148,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.01,75,512,True,False,relu,False,True,sigmoid,42,24,relu,softmax,0.1,0.0001,30,38,66.5591278076,0.494889646769,0.497733235359,0.984418869019,66.558555603,0.495200812817,0.497685194016,0.984297037125,0.66117099207,0.661101127391
rmsprop,3.0,0.001,100,256,True,True,softmax,False,False,sigmoid,42,15,sigmoid,relu,0.001,0.001,60,42,0.681782662868,0.536472976208,0.536747157574,0.430150985718,0.683496117592,0.538196980953,0.537571012974,0.428818702698,0.47757319737,0.47707565727
rmsprop,3.0,0.001,100,512,True,True,sigmoid,False,True,sigmoid,24,9,relu,tanh,0.1,0.001,20,42,0.97655403614,0.530329108238,0.539276361465,0.562221348286,0.977831423283,0.529232501984,0.537615716457,0.560610532761,0.550509874615,0.548872390253
rmsprop,3.0,0.1,75,1024,False,False,tanh,True,True,sigmoid,44,15,tanh,softmax,0.01,0.0001,60,30,1184.31335449,0.0,0.507668912411,0.0,1184.31262207,0.0,0.508263230324,0.0,0.0,0.0
adam,3.0,0.01,75,128,False,True,relu,True,True,sigmoid,26,12,relu,relu,0.0,0.1,60,40,179.897354126,0.0,0.508082389832,0.0,179.89743042,0.0,0.507599413395,0.0,0.0,0.0
sgd,3.0,0.01,100,512,False,False,tanh,True,True,sigmoid,24,6,linear,tanh,0.0,0.0,60,28,0.695077240467,0.505585134029,0.515126049519,0.666096925735,0.697211384773,0.503297448158,0.51142936945,0.671998798847,0.580963772529,0.580820925464
adam,3.0,0.001,100,1024,True,True,sigmoid,True,True,sigmoid,24,18,tanh,softmax,0.1,0.01,60,38,3.7449054718,0.0,0.507884323597,0.0,3.7448527813,0.0,0.508263230324,0.0,0.0,0.0
adam,3.0,0.01,100,256,True,False,tanh,False,True,sigmoid,24,18,sigmoid,relu,0.1,0.001,20,28,8.4280166626,0.494349747896,0.496860802174,0.988885045052,8.42786598206,0.49426779151,0.496306806803,0.988749444485,0.661402779835,0.660881470442
sgd,3.0,0.001,75,1024,True,True,sigmoid,True,False,sigmoid,34,18,relu,sigmoid,0.01,0.1,60,40,5.41231822968,0.494896143675,0.504696130753,0.322640895844,5.41237163544,0.494566470385,0.504732549191,0.326764434576,0.393637916641,0.396702932827
rmsprop,3.0,0.001,75,128,True,True,relu,True,False,sigmoid,38,12,tanh,sigmoid,0.001,0.001,30,30,1.19719314575,0.514388084412,0.534531235695,0.96550232172,1.19618761539,0.516037464142,0.537286937237,0.969998538494,0.688106138085,0.69153130215
rmsprop,3.0,0.01,75,128,False,False,relu,True,False,sigmoid,24,12,sigmoid,tanh,0.001,0.0001,30,34,0.693061053753,0.0,0.508082389832,0.0,0.693088591099,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.01,100,256,False,False,tanh,False,True,sigmoid,40,9,relu,softmax,0.01,0.01,50,26,1288.3347168,0.0,0.507869303226,0.0,1288.33312988,0.0,0.507599413395,0.0,0.0,0.0
sgd,3.0,0.001,100,1024,False,False,relu,False,False,sigmoid,40,21,relu,linear,0.1,0.1,20,30,0.693359375,0.492386817932,0.492402911186,0.999795854092,0.693359375,0.491736769676,0.491736769676,1.0,0.659834869995,0.659280886108
rmsprop,3.0,0.01,100,128,True,False,sigmoid,False,True,sigmoid,24,12,tanh,softmax,0.01,0.01,60,40,902.685974121,0.492674946785,0.493494331837,0.998296260834,902.685424805,0.492843419313,0.493323862553,0.99826914072,0.660486195094,0.660327565612
sgd,3.0,0.001,75,1024,True,True,relu,True,True,sigmoid,36,3,linear,tanh,0.1,0.0,60,40,11.2105045319,0.519611954689,0.525649130344,0.470756560564,11.2154588699,0.520772755146,0.526517450809,0.465322345495,0.496690813636,0.494032072655
adam,3.0,0.01,75,512,True,True,sigmoid,True,True,sigmoid,34,12,sigmoid,relu,0.01,0.01,30,28,22.0639381409,0.492287307978,0.492287307978,1.0,22.0638790131,0.492910891771,0.492910891771,1.0,0.659775507499,0.660335314704
rmsprop,3.0,0.001,100,512,False,False,tanh,False,True,sigmoid,34,9,softmax,tanh,0.0001,0.001,30,26,6.80632209778,0.0,0.508040606976,0.0,6.80637598038,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.1,75,1024,False,True,tanh,True,True,sigmoid,38,24,linear,linear,0.01,0.01,40,36,14.0022382736,0.0,0.508487462997,0.0,14.0022687912,0.0,0.508263230324,0.0,0.0,0.0
rmsprop,3.0,0.01,75,128,True,True,softmax,False,True,sigmoid,34,21,relu,linear,0.0001,0.01,20,36,57.3306694031,0.0,0.508153438568,0.0,57.3309173584,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.001,100,128,True,True,sigmoid,True,True,sigmoid,30,18,tanh,softmax,0.0,0.001,60,32,1.01392436028,0.491832375526,0.491832375526,1.0,1.01393663883,0.492400556803,0.492400556803,1.0,0.659366807686,0.659877208647
adam,3.0,0.01,75,512,True,True,softmax,True,True,sigmoid,42,24,relu,linear,0.01,0.0,50,38,0.693044662476,0.0,0.507769703865,0.0,0.693016946316,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.001,75,128,True,False,softmax,True,True,sigmoid,26,1,linear,relu,0.01,0.001,60,32,3.07441926003,0.488888889551,0.508011341095,0.00508259190246,3.0743291378,0.516666650772,0.507741451263,0.00447136862203,0.0100644898041,0.00886467150039
adam,3.0,0.001,75,256,False,True,sigmoid,True,False,sigmoid,24,1,linear,softmax,0.01,0.01,20,38,0.676441788673,0.53308647871,0.541377842426,0.548519313335,0.67768996954,0.530379772186,0.538281261921,0.543920397758,0.5449251809,0.541086137637
rmsprop,3.0,0.01,75,512,False,True,relu,False,False,sigmoid,36,1,sigmoid,linear,0.1,0.01,50,40,0.680346846581,0.528298139572,0.548314869404,0.767149507999,0.6847692132,0.529087543488,0.548321783543,0.76078659296,0.639530023796,0.637312951372
sgd,3.0,0.1,100,128,True,False,relu,False,True,sigmoid,30,27,linear,tanh,0.1,0.0,30,42,0.751128196716,0.492550313473,0.493323862553,0.996736586094,0.751161932945,0.493045151234,0.49375000596,0.996971011162,0.659991939315,0.660424636199
adam,3.0,0.01,100,512,True,True,sigmoid,False,True,sigmoid,44,6,relu,linear,0.01,0.001,50,40,2.71887159348,0.502099096775,0.508268713951,0.155832871795,2.71955728531,0.481699049473,0.501229763031,0.15644261241,0.238532703545,0.238458224716
rmsprop,3.0,0.001,75,512,True,True,softmax,True,False,sigmoid,42,3,tanh,softmax,0.0001,0.01,40,26,5.69862318039,0.6875,0.508268713951,0.000318859063554,5.69862556458,0.0,0.507089138031,0.0,0.000637318309623,0.0
sgd,3.0,0.01,100,256,True,False,softmax,True,True,sigmoid,44,12,sigmoid,linear,0.01,0.01,20,42,7.55233383179,0.0,0.508011341095,0.0,7.55233049393,0.0,0.507599413395,0.0,0.0,0.0
sgd,3.0,0.1,100,256,True,False,sigmoid,True,False,sigmoid,40,12,linear,relu,0.01,0.0,20,36,0.74593770504,0.544543623924,0.5160369277,0.100404158235,0.760439455509,0.515347361565,0.51029831171,0.0920236557722,0.168101233113,0.155928286575
adam,3.0,0.01,75,512,False,False,tanh,False,True,sigmoid,34,27,softmax,linear,0.0001,0.1,60,32,3964.60180664,0.0,0.507513105869,0.0,3964.60644531,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.1,100,1024,True,False,relu,False,True,sigmoid,28,12,relu,relu,0.0,0.0001,50,40,1.26666736603,0.498448491096,0.50501203537,0.994132220745,1.28982365131,0.495745509863,0.499924868345,0.987931549549,0.669780421967,0.663896789909
adam,3.0,0.1,75,128,True,True,softmax,True,True,sigmoid,38,27,sigmoid,softmax,0.0,0.01,50,26,398.346954346,0.0,0.507940351963,0.0,398.347137451,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.01,75,512,True,True,relu,True,True,sigmoid,42,12,tanh,tanh,0.01,0.1,20,38,230.840057373,0.0,0.508140385151,0.0,230.840011597,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.1,75,128,True,True,softmax,True,True,sigmoid,28,9,softmax,sigmoid,0.001,0.001,60,34,95.3445739746,0.493509709835,0.497542619705,0.806744039059,95.3444061279,0.496554166079,0.5020596385,0.810615897179,0.615492828862,0.620073297991
sgd,3.0,0.01,100,512,True,True,softmax,False,True,sigmoid,26,18,softmax,softmax,0.01,0.1,40,26,53.1898117065,0.0,0.507698476315,0.0,53.1898422241,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.01,100,512,False,True,tanh,True,True,sigmoid,32,15,sigmoid,softmax,0.001,0.001,30,28,1.92436301708,0.0,0.507541656494,0.0,1.92458212376,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.001,100,256,True,True,relu,True,True,sigmoid,26,1,relu,relu,0.1,0.001,20,28,0.706841886044,0.526831328869,0.524588048458,0.324752986431,0.711586594582,0.521994829178,0.520880699158,0.320063471794,0.401161673308,0.396494537263
sgd,3.0,0.001,100,1024,True,False,tanh,True,True,sigmoid,42,12,softmax,tanh,0.01,0.001,30,26,86.8765258789,0.495742857456,0.504179120064,0.43838095665,86.8780212402,0.491942316294,0.501126825809,0.443018645048,0.468983421719,0.470284578426
rmsprop,3.0,0.01,100,256,True,True,relu,False,True,sigmoid,38,27,relu,linear,0.0001,0.1,40,30,1233.47216797,0.517386674881,0.531463086605,0.719042122364,1233.47314453,0.518904983997,0.533593773842,0.724505960941,0.611183932717,0.614564742653
adam,3.0,0.001,75,256,True,False,softmax,True,True,sigmoid,44,1,sigmoid,sigmoid,0.001,0.01,20,42,12.8848781586,0.457142859697,0.507784068584,0.000461773801362,12.8842935562,0.666666686535,0.507670462132,0.000288475421257,0.000922708500755,0.000576623185838
rmsprop,3.0,0.01,100,1024,True,True,tanh,False,True,sigmoid,30,27,relu,sigmoid,0.01,0.001,30,40,10.9725112915,0.491914123297,0.501694619656,0.362827718258,10.9714813232,0.498207122087,0.506986200809,0.360831052065,0.421108179926,0.421601123081
adam,3.0,0.001,100,1024,True,True,relu,True,False,sigmoid,30,18,relu,linear,0.01,0.01,20,28,2.04743266106,0.866141736507,0.509306073189,0.00321064773016,2.04687452316,0.800000011921,0.508488595486,0.000611060182564,0.00638106942114,0.00122065348318
sgd,3.0,0.1,100,512,True,True,softmax,False,False,sigmoid,34,3,sigmoid,linear,0.001,0.01,60,42,0.693059980869,0.456896543503,0.507541656494,0.00153476384003,0.6931604743,0.29411765933,0.506582736969,0.000733783410396,0.00306027366651,0.00146544412984
rmsprop,3.0,0.001,75,256,True,True,tanh,True,False,sigmoid,40,12,tanh,linear,0.0001,0.01,40,42,5.87148571014,0.535528481007,0.532130658627,0.371337860823,5.8741736412,0.52637130022,0.525355100632,0.359873056412,0.437425889666,0.427146706217
rmsprop,3.0,0.01,100,512,True,True,relu,True,True,sigmoid,40,3,linear,tanh,0.01,0.001,40,26,8.17450428009,0.571428596973,0.507898032665,0.000347614492057,8.1746711731,0.5,0.507089138031,0.000146756676258,0.000694753482412,0.00029342843139
adam,3.0,0.001,75,1024,True,True,tanh,True,True,sigmoid,36,6,linear,linear,0.001,0.001,30,28,1.16605448723,0.521944701672,0.527013421059,0.466935038567,1.16566109657,0.518486380577,0.524263799191,0.456309199333,0.495158536047,0.487931841501
sgd,3.0,0.01,75,512,True,True,relu,True,False,sigmoid,38,21,tanh,relu,0.001,0.0001,30,30,2.57540464401,0.498207092285,0.504661858082,0.966381669044,2.58474183083,0.49753433466,0.502387166023,0.962430298328,0.663061234726,0.660167757197
rmsprop,3.0,0.1,75,128,True,True,relu,False,True,sigmoid,34,27,linear,tanh,0.0001,0.01,50,32,8489.22167969,0.491718739271,0.491718739271,1.0,8489.26269531,0.492400556803,0.492400556803,1.0,0.659264680836,0.659877208647
rmsprop,3.0,0.01,100,512,True,True,sigmoid,True,True,sigmoid,36,1,softmax,relu,0.0001,0.0,40,26,0.700070023537,0.777777791023,0.508140385151,0.00121629843488,0.700214385986,0.75,0.507233798504,0.000440270028775,0.00242678804491,0.000879776427063
rmsprop,3.0,0.01,100,512,True,False,softmax,False,False,sigmoid,34,3,relu,sigmoid,0.1,0.1,20,38,0.675029218197,0.523945808411,0.548371911049,0.896600663662,0.680230021477,0.524505615234,0.548321783543,0.895215749741,0.680525883999,0.680088027135
adam,3.0,0.01,100,512,True,True,sigmoid,True,True,sigmoid,38,3,relu,relu,0.1,0.0001,40,32,0.999197661877,0.493158936501,0.494097858667,0.995772063732,0.999199151993,0.493711382151,0.494574666023,0.996624588966,0.660472215747,0.661085728938
sgd,3.0,0.001,75,1024,False,True,relu,True,True,sigmoid,44,24,linear,sigmoid,0.0,0.01,40,28,105.767166138,0.525555431843,0.540197014809,0.673204898834,105.766357422,0.528158128262,0.543795049191,0.677665770054,0.599411081548,0.603394370012
adam,3.0,0.01,75,256,True,False,softmax,True,True,sigmoid,28,18,sigmoid,linear,0.01,0.0001,40,28,2.57496619225,0.0,0.507883548737,0.0,2.57498216629,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.01,100,512,True,True,tanh,False,True,sigmoid,40,3,tanh,softmax,0.01,0.001,60,30,4.00442552567,0.496704518795,0.504847168922,0.440863013268,4.00523424149,0.49983727932,0.506944417953,0.450836509466,0.470690594904,0.477247030799
sgd,3.0,0.001,100,512,False,False,relu,True,True,sigmoid,24,24,linear,softmax,0.0,0.01,40,28,10.5310029984,0.0,0.508040606976,0.0,10.5310773849,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.01,75,512,True,True,sigmoid,False,False,sigmoid,28,27,linear,tanh,0.1,0.01,30,32,0.693188309669,0.0,0.507698476315,0.0,0.693196594715,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.01,100,1024,True,False,sigmoid,False,True,sigmoid,34,1,linear,sigmoid,0.001,0.0001,30,38,1.89745688438,1.0,0.508200228214,0.000145985395648,1.89706230164,0.0,0.508263230324,0.0,0.000291886943967,0.0
adam,3.0,0.1,100,512,True,True,tanh,True,False,sigmoid,44,9,relu,sigmoid,0.01,0.01,50,34,127.333786011,0.492470473051,0.492501139641,0.99976837635,127.333885193,0.492873162031,0.492838531733,0.999706506729,0.659917071887,0.660206391423
sgd,3.0,0.001,100,512,True,True,sigmoid,True,True,sigmoid,34,9,tanh,tanh,0.01,0.1,40,36,10.0183258057,0.0,0.508097648621,0.0,10.0183515549,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.001,100,256,True,True,tanh,False,True,sigmoid,34,1,linear,softmax,0.0001,0.01,40,34,1.07258033752,0.333333343267,0.5082244277,2.88850369543e-05,1.07261395454,0.0,0.507599413395,0.0,5.77667907215e-05,0.0
sgd,3.0,0.1,75,128,True,True,sigmoid,True,True,sigmoid,36,1,sigmoid,relu,0.0,0.0001,60,42,0.712192237377,0.562314748764,0.519261360168,0.104061424732,0.715673387051,0.536243796349,0.513849437237,0.093898743391,0.173377512443,0.158782265375
rmsprop,3.0,0.001,100,512,True,True,sigmoid,False,True,sigmoid,30,12,sigmoid,relu,0.01,0.0001,40,26,0.755359113216,0.507806479931,0.518262445927,0.703457057476,0.756679236889,0.505640685558,0.514756917953,0.697240948677,0.596823369352,0.592261111498
sgd,3.0,0.1,75,512,False,True,tanh,False,True,sigmoid,34,18,sigmoid,softmax,0.01,0.01,20,26,4.89524269104,0.0,0.508054852486,0.0,4.89526939392,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.001,75,256,True,False,sigmoid,True,True,sigmoid,38,24,tanh,linear,0.1,0.0001,60,34,0.971246659756,0.992170035839,0.5203551054,0.0256010629237,1.00247859955,0.547945201397,0.508096575737,0.00576950795949,0.0488011476705,0.0114094598998
adam,3.0,0.001,100,256,True,True,softmax,True,False,sigmoid,30,18,linear,softmax,0.01,0.0,50,34,0.69282490015,0.0,0.507869303226,0.0,0.692844450474,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.01,75,256,True,True,relu,True,True,sigmoid,24,3,tanh,softmax,0.01,0.1,60,34,118.475906372,0.534666657448,0.508551120758,0.0115728713572,118.474586487,0.452941179276,0.506463050842,0.0111063029617,0.0226307449313,0.0217359549603
rmsprop,3.0,0.01,75,128,True,True,relu,False,True,sigmoid,30,27,tanh,relu,0.0,0.1,60,40,869.553039551,0.0,0.507968723774,0.0,869.54888916,0.0,0.507528424263,0.0,0.0,0.0
adam,3.0,0.01,100,1024,True,False,sigmoid,False,True,sigmoid,44,6,sigmoid,sigmoid,0.001,0.0,30,34,0.914404928684,0.492615163326,0.492819398642,0.999970853329,0.914714097977,0.491808205843,0.491887032986,0.999694466591,0.660246855104,0.659349482684
adam,3.0,0.01,100,1024,False,True,softmax,False,True,sigmoid,40,12,linear,relu,0.1,0.0,60,34,0.692756175995,0.0,0.508157193661,0.0,0.692758440971,0.0,0.508263230324,0.0,0.0,0.0
adam,3.0,0.1,100,512,True,False,sigmoid,True,True,sigmoid,24,12,sigmoid,sigmoid,0.01,0.01,50,40,1195.96459961,0.0,0.507498860359,0.0,1195.96411133,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.001,100,128,True,True,softmax,True,True,sigmoid,26,3,sigmoid,tanh,0.01,0.0001,30,34,0.771922707558,0.469026535749,0.507954537868,0.00153033237439,0.771944522858,0.444444447756,0.507386386395,0.00173085241113,0.0030514714741,0.00344993601994
rmsprop,3.0,0.001,75,128,False,False,relu,False,False,sigmoid,36,15,sigmoid,linear,0.001,0.001,30,38,0.693986177444,0.506332337856,0.519957363605,0.973006546497,0.693128526211,0.507634460926,0.52201706171,0.973460257053,0.677741659077,0.679599558887
sgd,3.0,0.01,100,512,True,True,tanh,True,True,sigmoid,42,9,linear,softmax,0.1,0.001,50,26,0.704016923904,0.0,0.508111894131,0.0,0.704082489014,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.001,75,1024,True,True,relu,False,True,sigmoid,42,3,tanh,softmax,0.0001,0.01,20,28,2.60757255554,0.52655851841,0.525290071964,0.353133380413,2.6150598526,0.506481289864,0.512394845486,0.328292101622,0.422341772201,0.400185065947
sgd,3.0,0.01,75,1024,False,True,sigmoid,False,True,sigmoid,38,27,relu,linear,0.001,0.0001,50,36,10.9838056564,0.498757749796,0.505543410778,0.984355866909,10.9874610901,0.497137099504,0.502704322338,0.981515407562,0.668011092869,0.664877346505
rmsprop,3.0,0.001,75,512,True,True,sigmoid,False,False,sigmoid,28,12,linear,sigmoid,0.1,0.0,40,26,0.666821122169,0.574260532856,0.52147012949,0.105766445398,0.679235398769,0.524493217468,0.511284708977,0.0911358967423,0.175863602939,0.154697199933
adam,3.0,0.001,100,256,True,True,sigmoid,True,True,sigmoid,30,18,softmax,softmax,0.0001,0.0001,20,28,0.709294438362,0.0,0.507926166058,0.0,0.709365546703,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.001,75,1024,True,True,tanh,True,False,sigmoid,40,24,tanh,softmax,0.001,0.0001,20,28,0.894626319408,0.0,0.508286416531,0.0,0.894631743431,0.0,0.508263230324,0.0,0.0,0.0
rmsprop,3.0,0.001,75,256,True,True,relu,False,True,sigmoid,40,9,tanh,relu,0.001,0.1,60,36,82.3806381226,0.501518428326,0.511093735695,0.982527077198,82.3828887939,0.500331401825,0.508238613605,0.979950964451,0.672410868906,0.669335314422
adam,3.0,0.001,100,256,False,False,tanh,False,True,sigmoid,32,18,tanh,sigmoid,0.001,0.01,50,38,29.9259662628,0.0,0.507883548737,0.0,29.9258937836,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.01,100,512,True,True,sigmoid,True,True,sigmoid,30,15,relu,relu,0.01,0.01,60,36,136.766433716,0.0,0.50778400898,0.0,136.766296387,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.01,100,1024,True,False,relu,True,True,sigmoid,42,1,relu,linear,0.01,0.01,50,28,12.1033287048,0.498923778534,0.506821572781,0.39892655611,12.1063680649,0.491561174393,0.501652657986,0.391536802053,0.446447700288,0.439806975422
rmsprop,3.0,0.001,100,256,True,False,tanh,True,False,sigmoid,32,1,relu,linear,0.01,0.0,20,36,0.681970894337,0.817567586899,0.511846601963,0.0104767950252,0.689177930355,0.657894730568,0.508451700211,0.00360594270751,0.0205333016442,0.00716109885616
adam,3.0,0.01,100,1024,True,False,tanh,False,True,sigmoid,42,21,sigmoid,sigmoid,0.01,0.001,40,34,34.3135032654,0.494570881128,0.496826171875,0.984108924866,34.3132362366,0.493880063295,0.496243983507,0.986251175404,0.660300469514,0.660266860339
sgd,3.0,0.001,100,1024,True,True,tanh,False,True,sigmoid,40,24,tanh,tanh,0.01,0.0,20,40,34.4369735718,0.498301357031,0.506419479847,0.46236243844,34.4391441345,0.486657768488,0.496243983507,0.445768415928,0.483389173881,0.469653891126
sgd,3.0,0.001,100,512,False,True,tanh,True,False,sigmoid,24,1,relu,sigmoid,0.0,0.001,30,38,0.695690274239,0.500930726528,0.509067058563,0.577050149441,0.694607198238,0.502748310566,0.510199666023,0.577194035053,0.54093097882,0.541633087672
adam,3.0,0.01,100,256,True,True,relu,True,True,sigmoid,30,27,softmax,tanh,0.001,0.01,60,38,55.8582611084,0.0,0.507784068584,0.0,55.8582305908,0.0,0.507599413395,0.0,0.0,0.0
sgd,3.0,0.01,100,1024,True,False,tanh,True,False,sigmoid,30,21,linear,linear,0.01,0.0001,20,26,1.34204566479,0.510024309158,0.522302985191,0.740309417248,1.35839056969,0.506486654282,0.517503023148,0.733577728271,0.612485380069,0.606881197179
sgd,3.0,0.001,75,128,True,True,relu,True,False,sigmoid,36,18,sigmoid,relu,0.0001,0.01,40,42,1.8297368288,0.497929990292,0.504303991795,0.91681343317,1.82996106148,0.498048394918,0.504048287868,0.92023652792,0.650688909947,0.651335521084
adam,3.0,0.001,100,128,True,True,sigmoid,True,True,sigmoid,38,24,sigmoid,sigmoid,0.01,0.0,50,26,0.693629443645,0.0,0.508139193058,0.0,0.693653523922,0.0,0.507599413395,0.0,0.0,0.0
sgd,3.0,0.001,100,1024,True,False,sigmoid,True,True,sigmoid,40,24,softmax,softmax,0.0,0.01,30,34,80.3593597412,0.497554838657,0.505399823189,0.555454969406,80.3590011597,0.496652543545,0.504582345486,0.555300951004,0.529246500627,0.528728129288
adam,3.0,0.001,100,512,False,False,relu,True,False,sigmoid,36,3,tanh,softmax,0.1,0.001,30,36,0.657073318958,0.538398623466,0.56265681982,0.78191614151,0.679144978523,0.529640614986,0.548972785473,0.759172320366,0.654409187454,0.637184577621
sgd,3.0,0.001,75,512,True,False,sigmoid,True,False,sigmoid,28,12,sigmoid,tanh,0.01,0.001,60,38,8.49143505096,0.504442930222,0.514113843441,0.691061377525,8.49197101593,0.50048327446,0.507740139961,0.683886110783,0.589597619786,0.582794193044
rmsprop,3.0,0.001,75,256,False,True,softmax,False,True,sigmoid,42,18,relu,tanh,0.001,0.1,60,42,184.085571289,0.0,0.507755696774,0.0,184.08543396,0.0,0.507599413395,0.0,0.0,0.0
sgd,3.0,0.001,100,1024,True,True,sigmoid,True,False,sigmoid,24,27,relu,tanh,0.0,0.1,20,36,21.0241470337,0.492730289698,0.503446698189,0.3035980165,21.0244522095,0.481778413057,0.496995180845,0.302933096886,0.378778068183,0.376424470698
rmsprop,3.0,0.01,100,512,True,False,sigmoid,False,False,sigmoid,40,27,sigmoid,tanh,0.001,0.01,50,42,0.695832848549,0.492087692022,0.492087692022,1.0,0.695746541023,0.492910891771,0.492910891771,1.0,0.659596208257,0.660335314704
rmsprop,3.0,0.1,100,512,False,True,tanh,True,False,sigmoid,26,27,sigmoid,tanh,0.01,0.0,50,34,0.693323731422,0.0,0.507983565331,0.0,0.693377435207,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.001,100,512,False,True,relu,True,False,sigmoid,26,1,tanh,sigmoid,0.0,0.001,20,40,0.698071122169,0.49533328414,0.49985742569,0.84683328867,0.698386847973,0.495678961277,0.499782979488,0.85016143322,0.628646062751,0.629501793023
rmsprop,3.0,0.01,75,128,True,True,tanh,True,True,sigmoid,44,6,sigmoid,sigmoid,0.0,0.0,50,36,0.690282344818,0.504939079285,0.512414753437,0.456041574478,0.691530525684,0.50762873888,0.514417588711,0.460695236921,0.482587441906,0.486076537357
adam,3.0,0.01,100,512,False,True,tanh,True,True,sigmoid,36,18,sigmoid,linear,0.0001,0.01,20,38,15.0401992798,0.492101967335,0.492101967335,1.0,15.0401725769,0.492910891771,0.492910891771,1.0,0.659609032235,0.660335314704
adam,3.0,0.01,100,128,True,False,tanh,True,True,sigmoid,38,21,softmax,sigmoid,0.0001,0.01,60,40,452.804962158,0.0,0.508068203926,0.0,452.805145264,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.01,100,512,False,True,sigmoid,True,False,sigmoid,44,6,sigmoid,linear,0.0,0.01,40,28,0.712755203247,0.492358565331,0.492358565331,1.0,0.712583184242,0.492910891771,0.492910891771,1.0,0.659839500732,0.660335314704
rmsprop,3.0,0.001,75,1024,True,True,tanh,False,True,sigmoid,40,3,softmax,linear,0.1,0.1,50,32,29.8718395233,0.507892429829,0.51403093338,0.405590742826,29.8734111786,0.5,0.508263230324,0.410937964916,0.453417298656,0.454448185213
sgd,3.0,0.001,100,128,True,True,sigmoid,True,True,sigmoid,44,9,tanh,sigmoid,0.001,0.0001,20,26,5.22167348862,0.532460808754,0.554403424263,0.772939860821,5.22168445587,0.530911982059,0.551846563816,0.771671712399,0.645681505913,0.643503592711
sgd,3.0,0.01,100,256,True,True,sigmoid,True,True,sigmoid,24,21,tanh,linear,0.01,0.0,60,38,0.735668838024,0.518114507198,0.541491448879,0.973583161831,0.751958250999,0.514391243458,0.534161925316,0.964084804058,0.695922105984,0.68744003909
rmsprop,3.0,0.001,75,128,True,True,sigmoid,True,True,sigmoid,36,6,sigmoid,linear,0.01,0.0001,30,40,0.827666461468,0.0,0.508082389832,0.0,0.827732205391,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.001,100,512,False,True,softmax,True,False,sigmoid,44,15,relu,sigmoid,0.001,0.1,40,40,0.694047272205,0.0,0.50765568018,0.0,0.694082736969,0.0,0.507089138031,0.0,0.0,0.0
